2021-07-14 00:04:45 INFO  Hook:38 - Log4j Configured
2021-07-14 00:04:57 INFO  CarsPage:153 - pickUpTime: 1:45 pm
2021-07-14 00:04:57 INFO  CarsPage:153 - pickUpTime: 2:00 pm
2021-07-14 00:04:57 INFO  CarsPage:153 - pickUpTime: 2:15 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 2:30 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 2:45 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 3:00 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 3:15 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 3:30 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 3:45 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 4:00 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 4:15 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 4:30 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 4:45 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 5:00 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 5:15 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 5:30 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 5:45 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 6:00 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 6:15 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 6:30 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 6:45 pm
2021-07-14 00:04:58 INFO  CarsPage:153 - pickUpTime: 7:00 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 7:15 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 7:30 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 7:45 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 8:00 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 8:15 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 8:30 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 8:45 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 9:00 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 9:15 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 9:30 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 9:45 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 10:00 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 10:15 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 10:30 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 10:45 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 11:00 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 11:15 pm
2021-07-14 00:04:59 INFO  CarsPage:153 - pickUpTime: 11:30 pm
2021-07-14 00:05:00 INFO  CarsPage:153 - pickUpTime: 11:45 pm
2021-07-14 00:05:00 INFO  Hook:46 - After SCENARIO
2021-07-14 00:05:02 TRACE WebSocket08FrameEncoder:130 - Encoding WebSocket Frame opCode=8 length=26
